Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-14 02:08:48.358687841 +0000 UTC m=+780.590489198,1660442928,paymentservice-9cdb6588f-554sm,0.05289753359631653,0.264481741087062,33.4921875,26.165771484375,0,0,1295.5850326667987,30520.194020985942,0.0075,0.0046,0.00875,0.0048,0.009749999999999998,0.004959999999999999,0.4,0,7.062675397584172,25.82045325421067,5223040.6
2022-08-14 02:09:48.394491192 +0000 UTC m=+840.626292553,1660442988,paymentservice-9cdb6588f-554sm,0.0936383461554982,0.46806335152405715,33.4921875,26.165771484375,0,0,1081.4380044020543,17892.601162593826,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4,0,7.275897261427067,25.82530775458866,5306611.4
2022-08-14 02:10:48.301306948 +0000 UTC m=+900.533108321,1660443048,paymentservice-9cdb6588f-554sm,0.06151714846526695,0.30757339097339226,33.4921875,26.165771484375,0,0,1391.5735928342365,34091.56253455712,0.007999999999999998,0.0046,0.008999999999999996,0.004799999999999999,0.009800000000000001,0.004960000000000001,0.3333333333333333,0,6.741429302379731,25.82991831022404,5042620.066666666
2022-08-14 02:11:48.225273623 +0000 UTC m=+960.457074980,1660443108,paymentservice-9cdb6588f-554sm,0.08374570282655154,0.41871891846588744,33.46875,26.1474609375,0,0,1144.6655791190865,20416.508972267537,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4,0,6.94604148033211,25.81723318360818,5416054.1
2022-08-14 02:12:48.226526698 +0000 UTC m=+1020.458328065,1660443168,paymentservice-9cdb6588f-554sm,0.051451646134184584,0.25724607420217926,33.46875,26.1474609375,0,0,1207.9908512615252,22380.38739189479,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.26666666666666666,0,7.088359404968281,25.82589322197093,5120653.3
2022-08-14 02:13:48.37953712 +0000 UTC m=+1080.611338478,1660443228,paymentservice-9cdb6588f-554sm,0.043418374080898554,0.21709187040449274,33.46875,26.1474609375,0,0,1023.3766233766233,25014.04220779221,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0,0,7.209777702051712,25.827356890426607,5278983.366666666
2022-08-14 02:14:48.193881357 +0000 UTC m=+1140.425682710,1660443288,paymentservice-9cdb6588f-554sm,0.03946019956740621,0.19729192198886156,33.46875,26.1474609375,0,0,918.9727954971856,18262.898686679175,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.3333333333333333,0,6.806951780522552,25.80205982061767,5136181.333333333
2022-08-14 02:15:48.185004113 +0000 UTC m=+1200.416805466,1660443348,paymentservice-9cdb6588f-554sm,0.05344724467303209,0.26723622336516045,33.46875,26.1474609375,0,0,1226.5976002959987,32489.666472857974,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,6.987828751381819,25.8344800769109,5175930.7
2022-08-14 02:16:48.223184396 +0000 UTC m=+1260.454985760,1660443408,paymentservice-9cdb6588f-554sm,0.04158288437259148,0.20790162870384699,33.46875,26.1474609375,0,0,1154.8317185109638,19997.322794492604,0.0075,0.0046,0.00875,0.0048,0.009749999999999998,0.004959999999999999,0.3333333333333333,0,6.927659574461087,25.84162765786945,5400547.466666667
2022-08-14 02:17:48.318781626 +0000 UTC m=+1320.550582987,1660443468,paymentservice-9cdb6588f-554sm,0.07703533377321234,0.38517666886606167,33.46875,26.1474609375,0,0,951.860266969611,21928.99744390798,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.1332267519317879,0,7.430591040688006,25.824551525886562,5111537.166666667
2022-08-14 02:18:48.271253817 +0000 UTC m=+1380.503055171,1660443528,paymentservice-9cdb6588f-554sm,0.07703770480862532,0.38518852404312653,33.46875,26.1474609375,0,0,1010.9164346924293,17223.350253807104,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.33326667999733384,0,7.095976815555504,25.808890273410828,5089867.7
2022-08-14 02:19:48.315556893 +0000 UTC m=+1440.547358260,1660443588,paymentservice-9cdb6588f-554sm,0.06271222239521743,0.3135414844541723,33.46875,26.1474609375,0,0,1020.9637236434344,18894.026857872028,0.0046,0.0046,0.0048,0.0048,0.004959999999999999,0.004959999999999999,0.3333333333333333,0,7.177605189012237,25.848482505136865,5303254.833333333
2022-08-14 02:20:48.177058022 +0000 UTC m=+1500.408859379,1660443648,paymentservice-9cdb6588f-554sm,0.0371341419154182,0.185670709577091,33.46875,26.1474609375,0,0,1050.2621722846443,23180.44943820225,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.2,0,7.514475476838911,25.821941317140606,5137200.833333333
2022-08-14 02:21:48.268437667 +0000 UTC m=+1560.500239024,1660443708,paymentservice-9cdb6588f-554sm,0.07596307096894958,0.3798070963285278,33.46875,26.1474609375,0,0,1093.4905241807696,19876.022057425365,0.004542857142857143,0.0046,0.0047714285714285706,0.004799999999999999,0.004954285714285715,0.004960000000000001,0.5333333333333333,0,6.696162681873819,25.824966231949002,5124072.233333333
2022-08-14 02:22:48.120369855 +0000 UTC m=+1620.352171210,1660443768,paymentservice-9cdb6588f-554sm,0.08908849775659436,0.4454424887829717,33.46875,26.1474609375,0,0,1273.771388389718,24461.75482459567,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.3333333333333333,0,7.095976815525873,25.825990799867977,5002179.933333334
2022-08-14 02:23:48.323061982 +0000 UTC m=+1680.554863336,1660443828,paymentservice-9cdb6588f-554sm,0.10327397326332804,0.5163698663166402,33.46875,26.1474609375,0,0,1063.988603988604,18022.222222222223,0.19,0.0046,0.21999999999999995,0.004799999999999999,0.24400000000000002,0.004960000000000001,0.3333333333333333,0,7.151664611572617,25.87033995407496,5461350.5
2022-08-14 02:24:48.205329885 +0000 UTC m=+1740.437131248,1660443888,paymentservice-9cdb6588f-554sm,0.08279087754993888,0.4139543877496944,33.46875,26.1474609375,0,0,725.5062146233296,18266.265974207854,0.0046,0.0046,0.0048,0.0048,0.004959999999999999,0.004959999999999999,0.2667200106688004,0,7.328192237236319,25.8153304146158,5215447.166666667
2022-08-14 02:25:48.1633854 +0000 UTC m=+1800.395186757,1660443948,paymentservice-9cdb6588f-554sm,0.08367053124329712,0.41834391695835754,33.46875,26.1474609375,0,0,474.4849987178391,509.70168390460725,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4,0,6.9770413596113805,25.846994442206928,5205049.533333333
2022-08-14 02:26:48.298210932 +0000 UTC m=+1860.530012288,1660444008,paymentservice-9cdb6588f-554sm,0.0626384121157391,0.3131770659858589,33.46875,26.1474609375,0,0,1267.5872850442938,20674.830640958833,0.0046,0.0046,0.0048,0.0048,0.004959999999999999,0.004959999999999999,0.5333333333333333,0,7.138587652622164,25.85143423652248,4963155.466666667
2022-08-14 02:27:48.42783248 +0000 UTC m=+1920.659633834,1660444068,paymentservice-9cdb6588f-554sm,0.07996538359982323,0.3998027503895921,33.46875,26.1474609375,0,0,1405.7345851306777,31466.02385181426,0.0045,0.0046,0.00475,0.0048,0.0049499999999999995,0.004959999999999999,0.26666666666666666,0,7.359528990126951,25.82642990040468,5363181.766666667
2022-08-14 02:28:48.335465528 +0000 UTC m=+1980.567266883,1660444128,paymentservice-9cdb6588f-554sm,0.03715908624721571,0.18579102364403433,33.46875,26.1474609375,0,0,1209.8645310979716,23308.36015268318,0.0046,0.0046,0.0048,0.0048,0.004959999999999999,0.004959999999999999,0.13333333333333333,0,7.394800663749034,25.811207748465648,5141751.9
2022-08-14 02:29:48.430279711 +0000 UTC m=+2040.662081064,1660444188,paymentservice-9cdb6588f-554sm,0.08902054168234613,0.44510270841173066,32.99609375,25.7781982421875,0,0,1382.68156424581,27164.45530726257,0.0065000000000000014,0.0046,0.008249999999999997,0.0048,0.00965,0.00496,0.4666666666666667,0,7.34050240146733,25.828674192036715,5163747.566666666
2022-08-14 02:30:48.363277868 +0000 UTC m=+2100.595079222,1660444248,paymentservice-9cdb6588f-554sm,0.06298050840301035,0.3149025420150518,32.8203125,25.640869140625,0,0,959.6021338075128,17359.413202933985,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,7.323788546226428,25.834455682436637,4897384.2
2022-08-14 02:31:48.447380942 +0000 UTC m=+2160.679182296,1660444308,paymentservice-9cdb6588f-554sm,0.07751220978341247,0.38756104891706233,32.8203125,25.640869140625,0,0,1008.960941240851,21299.815308844656,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,7.209658221381165,25.79208248064481,5148269.9
