Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-14 02:05:48.288256298 +0000 UTC m=+600.520057660,1660442748,emailservice-55fdc5b988-rdcjs,0.12042687048870421,0.602134352443521,24.96875,4.876708984375,0,0,1368.6303753417849,30118.75466070097,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.26666666666666666,0,79.95447072221108,49.79346398213347,3980306.466666667
2022-08-14 02:06:48.249026678 +0000 UTC m=+660.480828032,1660442808,emailservice-55fdc5b988-rdcjs,0.17716085419071662,0.8857857173588998,24.96875,4.876708984375,0,0,1024.3025418474892,15332.610043397397,0.009,0.0046,0.0095,0.004799999999999999,0.0099,0.004960000000000001,0.3333333333333333,0,48.55501170441029,49.846936721891744,3961600
2022-08-14 02:07:48.099326669 +0000 UTC m=+720.331128036,1660442868,emailservice-55fdc5b988-rdcjs,0.17729226632221048,0.8864249389583941,24.96875,4.876708984375,0,0,793.7688546759597,12801.310725059815,0.0046,0.0235,0.004799999999999999,0.02425,0.004960000000000001,0.02485,0.13333333333333333,0,18.617801951137825,49.85679209910997,4048508.933333333
2022-08-14 02:08:48.16079691 +0000 UTC m=+780.392598271,1660442928,emailservice-55fdc5b988-rdcjs,0.07022552749958777,0.3511276374979388,24.96875,4.876708984375,0,0,1134.8924618918356,25290.091877218627,0.0046,0.0046,0.0048,0.004799999999999999,0.00496,0.004960000000000001,0.26666666666666666,0,50.79770261698655,49.71196196409862,4117180.9
2022-08-14 02:09:48.138280379 +0000 UTC m=+840.370081742,1660442988,emailservice-55fdc5b988-rdcjs,0.17881080589548035,0.8940540294774018,24.96875,4.876708984375,0,0,1411.9241192411923,23672.861014324426,0.004199999999999999,0.0046,0.0046,0.0048,0.00492,0.00496,0.13333333333333333,0,80.4816329969476,49.76911827306469,4005199.433333333
2022-08-14 02:10:48.075556166 +0000 UTC m=+900.307357523,1660443048,emailservice-55fdc5b988-rdcjs,0.18464403684735659,0.9232201842367829,24.96875,4.876708984375,0,0,909.4917175788877,15598.979656106316,0.0046,0.0046,0.0048,0.0048,0.00496,0.004959999999999999,0.26666666666666666,0,18.586895569933493,49.80949116736211,4245992.133333334
2022-08-14 02:11:48.120057938 +0000 UTC m=+960.351859295,1660443108,emailservice-55fdc5b988-rdcjs,0.19707178959020755,0.9853589479510377,24.96875,4.876708984375,0,0,1119.8883232057808,20082.19740515684,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.3333333333333333,0,18.182998053379052,49.85879244795129,4037138.3666666667
2022-08-14 02:12:48.120779389 +0000 UTC m=+1020.352580743,1660443168,emailservice-55fdc5b988-rdcjs,0.15513182148924728,0.7756591074462363,24.96875,4.876708984375,0,0,19773.36799326328,20685.351297916743,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.06666666666666667,0,79.11120471782927,49.79009754140051,4060576.1333333333
2022-08-14 02:13:48.209399543 +0000 UTC m=+1080.441200903,1660443228,emailservice-55fdc5b988-rdcjs,0.1247961923807729,0.6239809619038644,24.96875,4.876708984375,0,0,759.5495694413778,13449.933760211967,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,77.72256380071198,49.815687369870595,4155668.9
2022-08-14 02:14:48.082565858 +0000 UTC m=+1140.314367212,1660443288,emailservice-55fdc5b988-rdcjs,0.18842451285898706,0.942122564294935,24.96875,4.876708984375,0,0,1310.619720983202,23380.563727816265,0.0046,0.0046,0.0048,0.004799999999999999,0.00496,0.004960000000000001,0.3333333333333333,0,17.322936972142312,49.7986600102213,4076825.4
2022-08-14 02:15:48.102129831 +0000 UTC m=+1200.333931186,1660443348,emailservice-55fdc5b988-rdcjs,0.13349621602774273,0.6674652487957948,24.96875,4.876708984375,0,0,760.7054226727915,12940.545963356039,0.004199999999999999,0.0046,0.0046,0.004799999999999999,0.00492,0.004960000000000001,0.2,0,17.48378728922477,49.752798353859276,4164663.8333333335
2022-08-14 02:16:48.099826629 +0000 UTC m=+1260.331627982,1660443408,emailservice-55fdc5b988-rdcjs,0.1458717371748617,0.7293586858743085,24.96875,4.876708984375,0,0,834.5140085519178,15534.94160444189,0.0046,0.0046,0.0048,0.0048,0.00496,0.004959999999999999,0.3333333333333333,0,79.99495353094778,49.42630239175856,3955963.2666666666
2022-08-14 02:17:48.196075738 +0000 UTC m=+1320.427877092,1660443468,emailservice-55fdc5b988-rdcjs,0.14035393073449498,0.7017696536724749,24.96875,4.876708984375,0,0,828.0347779916374,16267.604699011084,0.0046,0.0175,0.004799999999999999,0.02125,0.004960000000000001,0.024249999999999994,0.4,0,17.8759837413318,49.25844385057394,3981890.066666667
2022-08-14 02:18:48.176360348 +0000 UTC m=+1380.408161713,1660443528,emailservice-55fdc5b988-rdcjs,0.16000871769286681,0.8000435884643341,24.96875,4.876708984375,0,0,889.7632058287796,17844.371584699453,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.3333333333333333,0,17.94416792911363,49.17786882346555,4105670.033333333
2022-08-14 02:19:48.161496689 +0000 UTC m=+1440.393298043,1660443588,emailservice-55fdc5b988-rdcjs,0.21927393556957367,1.0963696778478682,24.96875,4.876708984375,0,0,879.962505513895,13607.631230701369,0.0046,0.0046,0.0048,0.0048,0.00496,0.004959999999999999,0.2,0,32.12105579911578,49.78807279806112,4038367.933333333
2022-08-14 02:20:48.071407556 +0000 UTC m=+1500.303208917,1660443648,emailservice-55fdc5b988-rdcjs,0.13569241181521516,0.6784620590760758,24.96875,4.876708984375,0,0,476.83027145599124,445.2289553057308,0.0046,0.0046,0.0048,0.004799999999999999,0.00496,0.004960000000000001,0.26666666666666666,0,18.205416630624693,49.801782505973605,4377949.433333334
2022-08-14 02:21:48.171515191 +0000 UTC m=+1560.403316551,1660443708,emailservice-55fdc5b988-rdcjs,0.18261911973931746,0.9130955986965873,24.96875,4.876708984375,0,0,1273.7685153289701,21146.830864622803,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.26666666666666666,0,65.8712025050853,49.88823660711563,4184518.8
2022-08-14 02:22:48.032128011 +0000 UTC m=+1620.263929382,1660443768,emailservice-55fdc5b988-rdcjs,0.14996589690832327,0.7498294845416162,24.96875,4.876708984375,0,0,1104.8439181916037,17766.4872622892,0.0044,0.0046,0.004699999999999999,0.0048,0.004939999999999999,0.00496,0.4,0,78.56661045535745,49.842472528745866,4079622.7666666666
2022-08-14 02:23:48.203170001 +0000 UTC m=+1680.434971355,1660443828,emailservice-55fdc5b988-rdcjs,0.1867203810451392,0.9335198452119423,24.96875,4.876708984375,0,0,1090.9879622600586,17720.999168564507,0.0046,0.0046,0.004799999999999999,0.0048,0.004960000000000001,0.00496,0.13333333333333333,0,18.425929916885096,49.879527771306456,4129834.8666666667
2022-08-14 02:24:48.08943536 +0000 UTC m=+1740.321236716,1660443888,emailservice-55fdc5b988-rdcjs,0.19354376942559065,0.9677188471279534,24.96875,4.876708984375,0,0,1088.6026541764247,16100.637522768671,0.0425,0.0046,0.04625,0.0048,0.04925,0.00496,0.4,0,17.90304494094198,49.85362081436153,4238060.633333334
2022-08-14 02:25:48.062482902 +0000 UTC m=+1800.294284257,1660443948,emailservice-55fdc5b988-rdcjs,0.21291382099317036,1.0645691049658517,24.96875,4.876708984375,0,0,903.6327608982826,16214.068692206076,0.0046,0.0065000000000000014,0.0048,0.008249999999999997,0.00496,0.00965,0.4666666666666667,0,79.65894736824995,49.26895787923991,4168646.3666666667
2022-08-14 02:26:48.194953289 +0000 UTC m=+1860.426754656,1660444008,emailservice-55fdc5b988-rdcjs,0.24996551305852638,1.2498275652926318,24.96875,4.876708984375,0,0,1035.3916095988952,14349.830235368592,0.0046,0.0065000000000000014,0.0048,0.008249999999999997,0.00496,0.00965,0.4,0,19.03585208311418,49.36480386213694,4224165.9
2022-08-14 02:27:48.307948239 +0000 UTC m=+1920.539749599,1660444068,emailservice-55fdc5b988-rdcjs,0.24312711457060476,1.2156355728530237,24.96875,4.876708984375,0,0,967.703820401733,16243.8624130235,0.0046,0.0075,0.004799999999999999,0.00875,0.004960000000000001,0.009749999999999998,0.3333333333333333,0,18.496084454699712,49.449940660383454,4087029.2666666666
2022-08-14 02:28:48.248053572 +0000 UTC m=+1980.479854925,1660444128,emailservice-55fdc5b988-rdcjs,0.14458884386594828,0.7229285332444738,24.96875,4.876708984375,0,0,1099.0461847389556,24348.293172690763,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.3333333333333333,0,78.02016962716479,49.92146191348004,4065412.566666667
2022-08-14 02:29:48.293314927 +0000 UTC m=+2040.525116286,1660444188,emailservice-55fdc5b988-rdcjs,0.12343029899957805,0.6171108512571035,24.96875,4.876708984375,0,0,1095.8171515884637,15773.285796141847,0.0046,0.014500000000000004,0.004799999999999999,0.019749999999999993,0.004960000000000001,0.023950000000000003,0.4,0,44.63223653256404,49.97956960787064,4049882.8333333335
2022-08-14 02:30:48.251528289 +0000 UTC m=+2100.483329649,1660444248,emailservice-55fdc5b988-rdcjs,0.18785727176720848,0.9392863588360424,24.96875,4.876708984375,0,0,919.7027890448328,17535.91299041602,0.0046,0.0085,0.004799999999999999,0.00925,0.004960000000000001,0.00985,0.2,0,19.05809289688607,49.994474646188294,4094609.1666666665
2022-08-14 02:31:48.298124858 +0000 UTC m=+2160.529926211,1660444308,emailservice-55fdc5b988-rdcjs,0.15207990617874048,0.7603995308937026,24.96875,4.876708984375,0,0,924.080858301714,16048.966374460291,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.26666666666666666,0,52.82696821017866,49.93195154764795,4183155.3
2022-08-14 02:32:48.053114252 +0000 UTC m=+2220.284915607,1660444368,emailservice-55fdc5b988-rdcjs,0.132208039814861,0.6610401990743051,24.96875,4.876708984375,0,0,940.642675119647,15157.37460376655,0.0085,0.008250000000000002,0.00925,0.009124999999999998,0.00985,0.009824999999999999,0.6,0,79.60551270684917,49.96200556926391,4009348.533333333
2022-08-14 02:33:48.098588816 +0000 UTC m=+2280.330390176,1660444428,emailservice-55fdc5b988-rdcjs,0.20086992986816818,1.0043496493408408,24.96875,4.876708984375,0,0,879.6898613575137,16063.47328996649,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,19.69579120215007,49.98908346211595,4007943.933333333
2022-08-14 02:34:48.216910289 +0000 UTC m=+2340.448711652,1660444488,emailservice-55fdc5b988-rdcjs,0.18774233988080302,0.9387116994040151,24.96875,4.876708984375,0,0,878.4306019519224,16050.206327372765,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.2,0,17.888005530615825,50.04126329347679,4016354.8
2022-08-14 02:35:48.154366168 +0000 UTC m=+2400.386167521,1660444548,emailservice-55fdc5b988-rdcjs,0.152718532012656,0.7635926600632799,24.96875,4.876708984375,0,0,1205.134415112618,19826.10801646888,0.020500000000000004,0.01600000000000001,0.02275,0.0205,0.024549999999999995,0.0241,0.26666666666666666,0,77.0919356197489,49.99162048991471,4149375.7333333334
2022-08-14 02:36:48.133757377 +0000 UTC m=+2460.365558732,1660444608,emailservice-55fdc5b988-rdcjs,0.13575394564337906,0.6787697282168953,24.96875,4.876708984375,0,0,1083.6868214824933,17633.906103961464,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4666666666666667,0,25.690441366251903,49.98947377408499,4187047.8333333335
2022-08-14 02:37:48.160870984 +0000 UTC m=+2520.392672340,1660444668,emailservice-55fdc5b988-rdcjs,0.22941775757345872,1.1470887878672935,24.96875,4.876708984375,0,0,1089.272618174545,16439.562637509167,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,18.54915137423132,50.04228786239552,4271265.566666666
2022-08-14 02:38:48.209218415 +0000 UTC m=+2580.441019774,1660444728,emailservice-55fdc5b988-rdcjs,0.1580247376019033,0.7901236880095164,24.96875,4.876708984375,0,0,1034.9387527839644,17100.640311804007,0.0046,0.0046,0.0048,0.004799999999999999,0.00496,0.004960000000000001,0.4,0,73.56278206568459,49.92075447303615,4203682.966666667
2022-08-14 02:39:48.094816596 +0000 UTC m=+2640.326617953,1660444788,emailservice-55fdc5b988-rdcjs,0.16835724127716648,0.8417862063858323,24.96875,4.876708984375,0,0,1060.4030895486362,14864.289162442676,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.5333333333333333,0,38.004556592177295,49.96322529416715,4199901
2022-08-14 02:40:48.110049151 +0000 UTC m=+2700.341850505,1660444848,emailservice-55fdc5b988-rdcjs,0.187945414876263,0.9397270743813148,24.96875,4.876708984375,0,0,779.6112573395424,12557.602753593845,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.4,0,18.6694350720747,49.978057148990615,4120369.3
2022-08-14 02:41:48.165479633 +0000 UTC m=+2760.397281001,1660444908,emailservice-55fdc5b988-rdcjs,0.1769625095365771,0.8848125476828856,24.96875,4.876708984375,0,0,1235.3974981908405,25128.812157551947,0.0044,0.0046,0.004699999999999999,0.0048,0.004939999999999999,0.00496,0.4666666666666667,0,62.61932035094677,50.02684614512043,4282425.7
2022-08-14 02:42:48.124066492 +0000 UTC m=+2820.355867846,1660444968,emailservice-55fdc5b988-rdcjs,0.09996167234748832,0.4998083617374415,24.96875,4.876708984375,0,0,943.6367394749535,16848.96299869083,0.004199999999999999,0.0046,0.0046,0.0048,0.00492,0.00496,0.2,0,80.12238868941368,49.975910433160905,4257540.8
2022-08-14 02:43:48.080589207 +0000 UTC m=+2880.312390574,1660445028,emailservice-55fdc5b988-rdcjs,0.14136905249870324,0.7068452624935161,24.96875,4.876708984375,0,0,27910.593967036384,29271.587021872085,0.0046,0.0046,0.004799999999999999,0.0048,0.004960000000000001,0.00496,0.13333333333333333,0,19.21229171183344,50.061364359882276,4086743.1666666665
2022-08-14 02:44:48.144226618 +0000 UTC m=+2940.376027978,1660445088,emailservice-55fdc5b988-rdcjs,0.14705279080820363,0.7352035053435148,24.96875,4.876708984375,0,0,1288.7625884933693,24263.735168012765,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,19.0142057682404,50.054680267412486,4224415.766666667
2022-08-14 02:45:48.100056869 +0000 UTC m=+3000.331858240,1660445148,emailservice-55fdc5b988-rdcjs,0.12983879723571304,0.6491939861785652,24.96875,4.876708984375,0,0,1008.6138770349297,19249.328275644064,0.0046,0.0046,0.004799999999999999,0.0048,0.004960000000000001,0.00496,0.13333333333333333,0,78.32327240441799,50.06016902947709,3951178.2333333334
2022-08-14 02:46:48.061072377 +0000 UTC m=+3060.292873738,1660445208,emailservice-55fdc5b988-rdcjs,0.16098940228944175,0.8049470114472086,24.96875,4.876708984375,0,0,799.7412305922944,17482.604945370902,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.06666666666666667,0,43.6651003844549,50.05067956972984,4129485.466666667
2022-08-14 02:47:48.209668352 +0000 UTC m=+3120.441469710,1660445268,emailservice-55fdc5b988-rdcjs,0.1397854375123722,0.698927187561861,24.96875,4.876708984375,0,0,1019.4010965837199,20519.44327288064,0.0046,0.0046,0.004799999999999999,0.0048,0.004960000000000001,0.00496,0.2,0,17.82199585643649,50.047361917993015,4119312
2022-08-14 02:48:48.065804289 +0000 UTC m=+3180.297605645,1660445328,emailservice-55fdc5b988-rdcjs,0.13446722588713836,0.6723101400737838,24.96875,4.876708984375,0,0,729.2176751778011,14295.557887373208,0.0044,0.0046,0.004699999999999999,0.0048,0.004939999999999999,0.00496,0.6666666666666666,0,54.49464567619871,49.86935526561339,4154054.8666666667
2022-08-14 02:49:48.133558107 +0000 UTC m=+3240.365359465,1660445388,emailservice-55fdc5b988-rdcjs,0.22965713402047241,1.1482856701023618,24.96875,4.876708984375,0,0,1107.9679070410846,17091.990593443075,0.0046,0.020500000000000004,0.004799999999999999,0.02275,0.004960000000000001,0.024549999999999995,0.26666666666666666,0,31.604586997731264,49.92507229919364,3998552.433333333
2022-08-14 02:50:48.141581515 +0000 UTC m=+3300.373382879,1660445448,emailservice-55fdc5b988-rdcjs,0.18722190054092164,0.936109502704608,24.96875,4.876708984375,0,0,975.1606739621332,21086.32968560014,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,18.26790038039632,49.92160828046842,4298272.266666667
2022-08-14 02:51:48.21260635 +0000 UTC m=+3360.444407704,1660445508,emailservice-55fdc5b988-rdcjs,0.13388535852463057,0.669385128351753,24.96875,4.876708984375,0,0,853.3775316327768,10146.582043093342,0.0046,0.0046,0.0048,0.004799999999999999,0.00496,0.004960000000000001,0.2,0,67.28337435325156,49.86345179708169,4152046.7
2022-08-14 02:52:48.0880003 +0000 UTC m=+3420.319801655,1660445568,emailservice-55fdc5b988-rdcjs,0.10821175000046426,0.5410587500023213,24.96875,4.876708984375,0,0,874.1433021806854,11037.02714730752,0.0046,0.0175,0.004799999999999999,0.02125,0.004960000000000001,0.024249999999999994,0.4,0,80.50775978417087,49.8752587341451,4402970.733333333
2022-08-14 02:53:48.147624932 +0000 UTC m=+3480.379426300,1660445628,emailservice-55fdc5b988-rdcjs,0.0644938400000683,0.3224692000003415,24.96875,4.876708984375,0,0,1157.7504503798857,19183.28503172241,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,18.0493516629891,49.94524654909332,4199221.2
2022-08-14 02:54:48.09024773 +0000 UTC m=+3540.322049092,1660445688,emailservice-55fdc5b988-rdcjs,0.2544501950781737,1.2722509753908684,24.96875,4.876708984375,0,0,1043.7948152233866,13659.680088251518,0.020500000000000004,0.005999999999999998,0.02275,0.007999999999999995,0.024549999999999995,0.009600000000000001,0.3333333333333333,0,18.834003198068906,49.97312946038151,3996826.4
2022-08-14 02:55:48.176256586 +0000 UTC m=+3600.408057940,1660445748,emailservice-55fdc5b988-rdcjs,0.08456849750018591,0.42284248750092956,24.96875,4.876708984375,0,0,361.9591478146277,376.3086609561461,0.0044,0.0046,0.004699999999999999,0.0048,0.004939999999999999,0.00496,0.5333333333333333,0,79.96798247437098,49.9579804770832,4370183.366666666
2022-08-14 02:56:48.235897654 +0000 UTC m=+3660.467699009,1660445808,emailservice-55fdc5b988-rdcjs,0.19671022484922498,0.9835511242461249,24.96875,4.876708984375,0,0,774.2705412017423,14486.126857211051,0.0046,0.0046,0.004799999999999999,0.0048,0.004960000000000001,0.004959999999999999,0.6666666666666666,0,52.180393492862564,50.00437881240265,4350958.833333333
2022-08-14 02:57:48.178819438 +0000 UTC m=+3720.410620794,1660445868,emailservice-55fdc5b988-rdcjs,0.1734820555372158,0.8674102776860789,24.96875,4.876708984375,0,0,963.9800840205385,18964.3690679944,NaN,NaN,NaN,NaN,NaN,NaN,0,0,18.604751806933784,49.96107857833744,4296235.866666666
2022-08-14 02:58:48.35334325 +0000 UTC m=+3780.585144609,1660445928,emailservice-55fdc5b988-rdcjs,0.09388778454947963,0.4694389227473982,24.96875,4.876708984375,0,0,383.5225244520597,324.3378310844578,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0,0,45.10289471434517,49.86730612777594,3978460.2666666666
2022-08-14 02:59:48.22658786 +0000 UTC m=+3840.458389217,1660445988,emailservice-55fdc5b988-rdcjs,0.10913213499146945,0.5456606749573473,24.96875,4.876708984375,0,0,743.6256001491633,11491.493031277678,0.0085,0.0046,0.00925,0.004799999999999999,0.00985,0.004960000000000001,0.13333333333333333,0,78.2237980674511,49.382880185203035,3922086.033333333
2022-08-14 03:00:48.240217048 +0000 UTC m=+3900.472018416,1660446048,emailservice-55fdc5b988-rdcjs,0.09643623749980179,0.48218118749900885,24.96875,4.876708984375,0,0,1113.5572805139186,16531.919164882227,0.0046,0.007000000000000004,0.0048,0.0085,0.00496,0.009699999999999999,0.4,0,16.496495630257336,47.80638574775845,3692667.1
2022-08-14 03:01:48.206149746 +0000 UTC m=+3960.437951162,1660446108,emailservice-55fdc5b988-rdcjs,0.14010205098321085,0.7005379026349994,24.96875,4.876708984375,0,0,920.020325203252,12576.016260162602,0.0046,0.0046,0.0048,0.0048,0.00496,0.004959999999999999,0.3333333333333333,0,19.51759142765631,47.16461529266689,4089375.9
2022-08-14 03:02:48.213832778 +0000 UTC m=+4020.445634142,1660446168,emailservice-55fdc5b988-rdcjs,0.18682316569912316,0.9341158284956155,24.96875,4.876708984375,0,0,973.8264209909499,15962.95331727326,0.022,0.0046,0.023499999999999997,0.0048,0.024700000000000003,0.004959999999999999,0.26666666666666666,0,18.28119599040725,47.98092838141286,4098117.033333333
2022-08-14 03:03:48.180154682 +0000 UTC m=+4080.411956035,1660446228,emailservice-55fdc5b988-rdcjs,0.16424049060429288,0.8211520730180069,24.96875,4.876708984375,0,0,1009.1199015274435,13889.889777877244,0.009,0.01600000000000001,0.0095,0.0205,0.0099,0.0241,0.4,0,19.367640081041813,49.900287489159695,4182021.4
2022-08-14 03:04:48.170651492 +0000 UTC m=+4140.402452849,1660446288,emailservice-55fdc5b988-rdcjs,0.0947138859182078,0.47356013148809234,24.96875,4.876708984375,0,0,870.0469709743466,14805.190894857278,0.0044,0.0046,0.004699999999999999,0.0048,0.004939999999999999,0.00496,0.4666666666666667,0,79.27415275704404,49.77892486128678,3984944.7333333334
2022-08-14 03:05:48.149148695 +0000 UTC m=+4200.380950061,1660446348,emailservice-55fdc5b988-rdcjs,0.18151392793910667,0.9075696396955333,24.96875,4.876708984375,0,0,628.0547779375047,565.0298857531966,0.0046,0.0046,0.0048,0.004799999999999999,0.00496,0.004960000000000001,0.5333333333333333,0,27.61071859381473,49.8106133142731,4275222.533333333
2022-08-14 03:06:48.156258645 +0000 UTC m=+4260.388059999,1660446408,emailservice-55fdc5b988-rdcjs,0.18470816691998243,0.9236136568465466,24.96875,4.876708984375,0,0,1056.1505602674426,15139.54064260509,0.0046,0.0046,0.004799999999999999,0.0048,0.004960000000000001,0.00496,0.4666666666666667,0,19.049467373776363,49.896652708948025,4100443.2333333334
2022-08-14 03:07:48.068360052 +0000 UTC m=+4320.300161405,1660446468,emailservice-55fdc5b988-rdcjs,0.07471839686204435,0.373599386715348,24.96875,4.876708984375,0,0,1114.277757148162,22605.829929446714,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,69.53720969632333,49.9570046971606,4221934.666666667
2022-08-14 03:08:48.258950424 +0000 UTC m=+4380.490751817,1660446528,emailservice-55fdc5b988-rdcjs,0.13512241828994095,0.6755722523075961,24.96875,4.876708984375,0,0,978.8365650969529,13794.792243767313,0.0046,0.0046,0.0048,0.0048,0.00496,0.004959999999999999,0.2,0,65.72604599781235,49.96573792746784,4227532.866666666
2022-08-14 03:09:48.244921169 +0000 UTC m=+4440.476722524,1660446588,emailservice-55fdc5b988-rdcjs,0.19747389874585833,0.9873694937292916,24.96875,4.876708984375,0,0,865.3178812283114,15967.06606429647,0.0085,0.0075,0.00925,0.00875,0.00985,0.009749999999999998,0.2,0,18.48263333182658,49.951686696582456,4189478.8666666667
